date,region,country,product,channel,revenue,cost,cost_driver
2024-01-11,North America,United States,Analytics Suite,Online,17423.26,9785.05,Material
2024-01-11,North America,United States,Cloud Platform,Direct,19830.36,11707.92,Material
2024-01-11,North America,United States,Security Module,Partner,14588.51,8101.69,Labor
2024-01-11,North America,Canada,Analytics Suite,Online,18940.25,11081.26,Material
2024-01-11,North America,Canada,Cloud Platform,Online,20941.42,13097.88,Material
2024-01-11,North America,Canada,Security Module,Online,20543.52,11561.24,Material
2024-01-11,North America,Mexico,Analytics Suite,Partner,22481.9,13007.98,Shipping
2024-01-11,North America,Mexico,Cloud Platform,Partner,19058.98,11624.49,Material
2024-01-11,North America,Mexico,Security Module,Partner,15316.62,7972.68,Material
2024-01-11,Asia-Pacific,India,Analytics Suite,Partner,17240.08,10862.35,Labor
2024-01-11,Asia-Pacific,India,Cloud Platform,Online,18135.93,11431.71,Labor
2024-01-11,Asia-Pacific,India,Security Module,Online,19719.28,12123.02,Labor
2024-01-11,Asia-Pacific,Japan,Analytics Suite,Partner,21832.86,13117.6,Shipping
2024-01-11,Asia-Pacific,Japan,Cloud Platform,Direct,15437.54,9760.61,Material
2024-01-11,Asia-Pacific,Japan,Security Module,Online,15161.29,9749.81,Material
2024-01-11,Asia-Pacific,Australia,Analytics Suite,Direct,17369.94,10964.26,Labor
2024-01-11,Asia-Pacific,Australia,Cloud Platform,Partner,18406.77,11353.19,Material
2024-01-11,Asia-Pacific,Australia,Security Module,Online,15061.84,8932.74,Shipping
2024-01-11,Asia-Pacific,Singapore,Analytics Suite,Direct,15954.51,8948.39,Material
2024-01-11,Asia-Pacific,Singapore,Cloud Platform,Direct,16668.9,10157.27,Labor
2024-01-11,Asia-Pacific,Singapore,Security Module,Direct,17698.17,10159.66,Material
2024-01-12,Europe,Germany,Analytics Suite,Direct,16443.71,8391.56,Material
2024-01-12,Europe,Germany,Cloud Platform,Online,20730.32,11420.1,Material
2024-01-12,Europe,Germany,Security Module,Partner,20655.6,10463.94,Material
2024-01-12,Europe,France,Analytics Suite,Direct,18977.75,11681.32,Material
2024-01-12,Europe,France,Cloud Platform,Partner,19055.47,10400.04,Shipping
2024-01-12,Europe,France,Security Module,Online,20026.91,11297.98,Shipping
2024-01-12,Europe,United Kingdom,Analytics Suite,Direct,18243.69,11572.29,Material
2024-01-12,Europe,United Kingdom,Cloud Platform,Direct,19715.23,11318.72,Material
2024-01-12,Europe,United Kingdom,Security Module,Direct,21828.6,13094.12,Material
2024-01-12,Europe,Spain,Analytics Suite,Direct,18471.45,11465.86,Material
2024-01-12,Europe,Spain,Cloud Platform,Direct,19834.49,11980.82,Material
2024-01-12,Europe,Spain,Security Module,Online,14766.27,8755.26,Material
2024-01-12,North America,United States,Analytics Suite,Partner,22163.09,11493.7,Material
2024-01-12,North America,United States,Cloud Platform,Partner,20563.14,12324.96,Material
2024-01-12,North America,United States,Security Module,Direct,20348.1,12236.2,Labor
2024-01-12,North America,Canada,Analytics Suite,Online,20349.24,11720.09,Material
2024-01-12,North America,Canada,Cloud Platform,Direct,21745.06,12101.53,Labor
2024-01-12,North America,Canada,Security Module,Online,17119.99,10718.66,Material
2024-01-12,North America,Mexico,Analytics Suite,Online,19264.02,11068.84,Shipping
2024-01-12,North America,Mexico,Cloud Platform,Online,18409.46,10880.26,Material
2024-01-12,North America,Mexico,Security Module,Direct,17767.63,9090.25,Material
2024-01-12,Asia-Pacific,India,Analytics Suite,Partner,18650.51,10051.88,Material
2024-01-12,Asia-Pacific,India,Cloud Platform,Direct,18943.65,12598.4,Material
2024-01-12,Asia-Pacific,India,Security Module,Partner,16737.84,10945.47,Material
2024-01-12,Asia-Pacific,Japan,Analytics Suite,Online,18764.86,11913.85,Material
2024-01-12,Asia-Pacific,Japan,Cloud Platform,Direct,22821.78,13738.23,Shipping
2024-01-12,Asia-Pacific,Japan,Security Module,Direct,17066.23,10197.51,Material
2024-01-12,Asia-Pacific,Australia,Analytics Suite,Online,19593.27,10326.67,Material
2024-01-12,Asia-Pacific,Australia,Cloud Platform,Partner,18675.56,10947.93,Material
2024-01-12,Asia-Pacific,Australia,Security Module,Direct,18623.81,10566.73,Material
2024-01-12,Asia-Pacific,Singapore,Analytics Suite,Direct,17033.44,9984.64,Labor
2024-01-12,Asia-Pacific,Singapore,Cloud Platform,Online,17441.49,11085.35,Material
2024-01-12,Asia-Pacific,Singapore,Security Module,Partner,19393.47,11830.0,Material
2024-01-13,Europe,Germany,Analytics Suite,Direct,19603.87,11595.81,Material
2024-01-13,Europe,Germany,Cloud Platform,Online,18856.61,10423.03,Labor
2024-01-13,Europe,Germany,Security Module,Partner,19128.03,10582.61,Material
2024-01-13,Europe,France,Analytics Suite,Online,17039.69,9844.21,Labor
2024-01-13,Europe,France,Cloud Platform,Partner,20273.58,11846.71,Labor
2024-01-13,Europe,France,Security Module,Online,16774.71,9521.88,Material
2024-01-13,Europe,United Kingdom,Analytics Suite,Partner,19438.12,10723.55,Shipping
2024-01-13,Europe,United Kingdom,Cloud Platform,Direct,24439.2,14863.39,Shipping
2024-01-13,Europe,United Kingdom,Security Module,Online,18548.54,9922.68,Material
2024-01-13,Europe,Spain,Analytics Suite,Partner,15892.99,8825.64,Material
2024-01-13,Europe,Spain,Cloud Platform,Online,17995.14,10557.88,Shipping
2024-01-13,Europe,Spain,Security Module,Partner,18754.24,11778.47,Labor
2024-01-13,North America,United States,Analytics Suite,Partner,19725.44,10918.36,Material
2024-01-13,North America,United States,Cloud Platform,Online,23479.3,13826.63,Material
2024-01-13,North America,United States,Security Module,Partner,16682.06,10700.2,Labor
2024-01-13,North America,Canada,Analytics Suite,Online,15420.96,8172.96,Labor
2024-01-13,North America,Canada,Cloud Platform,Online,19276.41,10672.38,Material
2024-01-13,North America,Canada,Security Module,Online,15576.96,9761.19,Material
2024-01-13,North America,Mexico,Analytics Suite,Partner,21942.25,13294.97,Material
2024-01-13,North America,Mexico,Cloud Platform,Direct,14069.93,7434.25,Labor
2024-01-13,North America,Mexico,Security Module,Direct,18263.34,10638.31,Material
2024-01-13,Asia-Pacific,India,Analytics Suite,Direct,19190.71,12539.3,Material
2024-01-13,Asia-Pacific,India,Cloud Platform,Direct,18886.97,10131.85,Shipping
2024-01-13,Asia-Pacific,India,Security Module,Direct,13330.26,7703.54,Material
2024-01-13,Asia-Pacific,Japan,Analytics Suite,Direct,21043.5,12162.56,Shipping
2024-01-13,Asia-Pacific,Japan,Cloud Platform,Direct,12944.4,7899.37,Material
2024-01-13,Asia-Pacific,Japan,Security Module,Partner,19783.97,12330.25,Material
2024-01-13,Asia-Pacific,Australia,Analytics Suite,Partner,19750.65,10820.8,Shipping
2024-01-13,Asia-Pacific,Australia,Cloud Platform,Direct,21097.68,13116.9,Material
2024-01-13,Asia-Pacific,Australia,Security Module,Direct,16007.94,8995.53,Shipping
2024-01-13,Asia-Pacific,Singapore,Analytics Suite,Partner,23919.07,14313.63,Material
2024-01-13,Asia-Pacific,Singapore,Cloud Platform,Online,22332.6,14508.58,Material
2024-01-13,Asia-Pacific,Singapore,Security Module,Partner,19633.95,11302.84,Material
2024-01-14,Europe,Germany,Analytics Suite,Direct,18532.81,10708.76,Shipping
2024-01-14,Europe,Germany,Cloud Platform,Partner,18974.53,11659.81,Material
2024-01-14,Europe,Germany,Security Module,Direct,17123.69,10584.99,Shipping
2024-01-14,Europe,France,Analytics Suite,Partner,20863.02,12645.71,Shipping
2024-01-14,Europe,France,Cloud Platform,Direct,15784.56,8280.06,Shipping
2024-01-14,Europe,France,Security Module,Partner,20324.31,13372.67,Material
2024-01-14,Europe,United Kingdom,Analytics Suite,Online,18920.23,11076.75,Shipping
2024-01-14,Europe,United Kingdom,Cloud Platform,Partner,15705.53,9158.91,Material
2024-01-14,Europe,United Kingdom,Security Module,Direct,17414.19,9578.78,Material
2024-01-14,Europe,Spain,Analytics Suite,Direct,18178.62,10675.44,Shipping
2024-01-14,Europe,Spain,Cloud Platform,Direct,18619.37,12075.18,Shipping
2024-01-14,Europe,Spain,Security Module,Direct,17052.36,10954.38,Material
2024-01-14,North America,United States,Analytics Suite,Partner,18374.01,11052.6,Material
2024-01-14,North America,United States,Cloud Platform,Online,16015.1,9038.25,Shipping
2024-01-14,North America,United States,Security Module,Partner,17251.01,11004.92,Shipping
2024-01-14,North America,Canada,Analytics Suite,Online,20112.76,11325.1,Labor
2024-01-14,North America,Canada,Cloud Platform,Partner,17000.0,9143.99,Shipping
2024-01-14,North America,Canada,Security Module,Online,21607.92,12859.8,Labor
2024-01-14,North America,Mexico,Analytics Suite,Partner,13288.66,7403.01,Material
2024-01-14,North America,Mexico,Cloud Platform,Online,21674.61,13097.88,Material
2024-01-14,North America,Mexico,Security Module,Direct,21377.23,13487.41,Labor
2024-01-14,Asia-Pacific,India,Analytics Suite,Online,15747.31,9112.48,Material
2024-01-14,Asia-Pacific,India,Cloud Platform,Online,15779.47,9156.15,Material
2024-01-14,Asia-Pacific,India,Security Module,Online,17217.37,11043.75,Labor
2024-01-14,Asia-Pacific,Japan,Analytics Suite,Direct,16182.76,9702.16,Material
2024-01-14,Asia-Pacific,Japan,Cloud Platform,Partner,13341.32,7388.93,Material
2024-01-14,Asia-Pacific,Japan,Security Module,Direct,16532.29,9011.82,Material
2024-01-14,Asia-Pacific,Australia,Analytics Suite,Direct,18545.16,11777.78,Labor
2024-01-14,Asia-Pacific,Australia,Cloud Platform,Online,18602.15,11566.76,Material
2024-01-14,Asia-Pacific,Australia,Security Module,Direct,23586.28,14342.47,Material
2024-01-14,Asia-Pacific,Singapore,Analytics Suite,Direct,18799.89,10510.49,Material
2024-01-14,Asia-Pacific,Singapore,Cloud Platform,Online,18493.7,11217.33,Material
2024-01-14,Asia-Pacific,Singapore,Security Module,Direct,24689.79,15270.33,Shipping
2024-01-15,Europe,Germany,Analytics Suite,Online,20048.62,10744.49,Shipping
2024-01-15,Europe,Germany,Cloud Platform,Partner,22760.76,13466.59,Material
2024-01-15,Europe,Germany,Security Module,Partner,23278.95,14111.26,Shipping
2024-01-15,Europe,France,Analytics Suite,Partner,22520.78,13816.93,Labor
2024-01-15,Europe,France,Cloud Platform,Partner,17901.37,10381.04,Material
2024-01-15,Europe,France,Security Module,Direct,21530.59,11794.6,Shipping
2024-01-15,Europe,United Kingdom,Analytics Suite,Online,18907.44,10785.65,Material
2024-01-15,Europe,United Kingdom,Cloud Platform,Online,20220.43,13263.85,Shipping
2024-01-15,Europe,United Kingdom,Security Module,Partner,20704.95,11716.73,Material
2024-01-15,Europe,Spain,Analytics Suite,Partner,19899.41,12287.42,Material
2024-01-15,Europe,Spain,Cloud Platform,Partner,19589.31,10747.05,Labor
2024-01-15,Europe,Spain,Security Module,Online,19505.08,12464.21,Labor
2024-01-15,North America,United States,Analytics Suite,Direct,15863.69,9144.28,Material
2024-01-15,North America,United States,Cloud Platform,Direct,20291.82,12595.77,Material
2024-01-15,North America,United States,Security Module,Partner,16215.69,9540.87,Shipping
2024-01-15,North America,Canada,Analytics Suite,Direct,18256.51,11076.69,Labor
2024-01-15,North America,Canada,Cloud Platform,Direct,22448.45,14603.4,Material
2024-01-15,North America,Canada,Security Module,Online,20496.39,13061.27,Material
2024-01-15,North America,Mexico,Analytics Suite,Online,13141.42,7288.0,Material
2024-01-15,North America,Mexico,Cloud Platform,Partner,21801.07,13761.27,Material
2024-01-15,North America,Mexico,Security Module,Direct,14773.54,8722.61,Material
2024-01-15,Asia-Pacific,India,Analytics Suite,Partner,16598.86,10083.76,Shipping
2024-01-15,Asia-Pacific,India,Cloud Platform,Direct,16583.24,10289.67,Material
2024-01-15,Asia-Pacific,India,Security Module,Partner,22288.61,12469.81,Material
2024-01-15,Asia-Pacific,Japan,Analytics Suite,Partner,15738.53,9913.57,Material
2024-01-15,Asia-Pacific,Japan,Cloud Platform,Online,21880.79,12232.61,Shipping
2024-01-15,Asia-Pacific,Japan,Security Module,Direct,20148.19,12292.37,Labor
2024-01-15,Asia-Pacific,Australia,Analytics Suite,Partner,23092.99,13715.55,Material
2024-01-15,Asia-Pacific,Australia,Cloud Platform,Partner,13186.12,8041.3,Material
2024-01-15,Asia-Pacific,Australia,Security Module,Online,15838.5,9518.82,Material
2024-01-15,Asia-Pacific,Singapore,Analytics Suite,Direct,17527.33,10680.52,Labor
2024-01-15,Asia-Pacific,Singapore,Cloud Platform,Partner,18444.28,10388.26,Material
2024-01-15,Asia-Pacific,Singapore,Security Module,Direct,19858.56,11365.68,Material
2024-01-16,Europe,Germany,Analytics Suite,Partner,19771.19,11171.12,Shipping
2024-01-16,Europe,Germany,Cloud Platform,Online,14340.49,7607.11,Shipping
2024-01-16,Europe,Germany,Security Module,Direct,14917.41,8784.18,Labor
2024-01-16,Europe,France,Analytics Suite,Online,21172.18,13086.27,Material
2024-01-16,Europe,France,Cloud Platform,Online,15386.28,8780.17,Shipping
2024-01-16,Europe,France,Security Module,Direct,19620.87,12494.13,Material
2024-01-16,Europe,United Kingdom,Analytics Suite,Online,18290.65,10704.26,Material
2024-01-16,Europe,United Kingdom,Cloud Platform,Direct,18953.37,10162.07,Material
2024-01-16,Europe,United Kingdom,Security Module,Partner,19003.01,12107.44,Material
2024-01-16,Europe,Spain,Analytics Suite,Online,23655.52,13985.39,Shipping
2024-01-16,Europe,Spain,Cloud Platform,Online,18428.21,11099.71,Labor
2024-01-16,Europe,Spain,Security Module,Direct,22397.8,11848.96,Material
2024-01-16,North America,United States,Analytics Suite,Direct,21748.26,11113.88,Labor
2024-01-16,North America,United States,Cloud Platform,Partner,15554.4,8076.04,Shipping
2024-01-16,North America,United States,Security Module,Direct,15146.75,9547.73,Material
2024-01-16,North America,Canada,Analytics Suite,Direct,16555.5,10766.59,Labor
2024-01-16,North America,Canada,Cloud Platform,Direct,13400.22,7464.41,Labor
2024-01-16,North America,Canada,Security Module,Partner,20114.78,12059.51,Material
2024-01-16,North America,Mexico,Analytics Suite,Partner,17201.36,9706.99,Material
2024-01-16,North America,Mexico,Cloud Platform,Online,19903.04,11009.53,Material
2024-01-16,North America,Mexico,Security Module,Partner,16885.24,10574.16,Labor
2024-01-16,Asia-Pacific,India,Analytics Suite,Online,17054.37,10156.03,Material
2024-01-16,Asia-Pacific,India,Cloud Platform,Partner,20105.41,10510.06,Material
2024-01-16,Asia-Pacific,India,Security Module,Online,15750.65,9647.78,Material
2024-01-16,Asia-Pacific,Japan,Analytics Suite,Partner,14647.08,7942.11,Material
2024-01-16,Asia-Pacific,Japan,Cloud Platform,Direct,18520.18,9904.25,Material
2024-01-16,Asia-Pacific,Japan,Security Module,Direct,14185.94,7737.06,Material
2024-01-16,Asia-Pacific,Australia,Analytics Suite,Partner,18174.45,11846.19,Material
2024-01-16,Asia-Pacific,Australia,Cloud Platform,Online,21245.89,11961.23,Material
2024-01-16,Asia-Pacific,Australia,Security Module,Online,20052.12,11579.99,Labor
2024-01-16,Asia-Pacific,Singapore,Analytics Suite,Partner,20125.11,13053.53,Material
2024-01-16,Asia-Pacific,Singapore,Cloud Platform,Online,16761.7,9789.26,Labor
2024-01-16,Asia-Pacific,Singapore,Security Module,Direct,19181.52,11725.63,Material
2024-01-17,Europe,Germany,Analytics Suite,Partner,17549.11,9870.08,Material
2024-01-17,Europe,Germany,Cloud Platform,Partner,15458.99,9053.96,Labor
2024-01-17,Europe,Germany,Security Module,Online,20102.28,11088.97,Material
2024-01-17,Europe,France,Analytics Suite,Direct,12220.08,6858.64,Material
2024-01-17,Europe,France,Cloud Platform,Partner,19355.62,11957.97,Material
2024-01-17,Europe,France,Security Module,Online,19932.24,11574.06,Material
2024-01-17,Europe,United Kingdom,Analytics Suite,Direct,19680.53,10841.98,Labor
2024-01-17,Europe,United Kingdom,Cloud Platform,Online,15110.88,8873.46,Material
2024-01-17,Europe,United Kingdom,Security Module,Direct,16930.74,9761.11,Material
2024-01-17,Europe,Spain,Analytics Suite,Partner,21699.25,13431.37,Shipping
2024-01-17,Europe,Spain,Cloud Platform,Online,23786.19,14771.68,Shipping
2024-01-17,Europe,Spain,Security Module,Direct,23626.67,12775.06,Material
2024-01-17,North America,United States,Analytics Suite,Online,14935.73,9364.29,Shipping
2024-01-17,North America,United States,Cloud Platform,Partner,14718.82,9079.62,Material
2024-01-17,North America,United States,Security Module,Direct,21457.88,12849.87,Shipping
2024-01-17,North America,Canada,Analytics Suite,Direct,16397.97,8869.59,Material
2024-01-17,North America,Canada,Cloud Platform,Online,18130.12,11146.67,Labor
2024-01-17,North America,Canada,Security Module,Online,15224.91,8378.14,Shipping
2024-01-17,North America,Mexico,Analytics Suite,Partner,12541.13,7078.21,Labor
2024-01-17,North America,Mexico,Cloud Platform,Direct,14946.55,8505.49,Material
2024-01-17,North America,Mexico,Security Module,Online,14020.14,9224.83,Material
2024-01-17,Asia-Pacific,India,Analytics Suite,Direct,18350.75,11364.84,Material
2024-01-17,Asia-Pacific,India,Cloud Platform,Direct,16304.08,10015.48,Material
2024-01-17,Asia-Pacific,India,Security Module,Online,17952.26,11218.23,Shipping
2024-01-17,Asia-Pacific,Japan,Analytics Suite,Online,19089.5,10568.29,Material
2024-01-17,Asia-Pacific,Japan,Cloud Platform,Partner,18334.68,10427.6,Material
2024-01-17,Asia-Pacific,Japan,Security Module,Direct,25026.87,14607.23,Shipping
2024-01-17,Asia-Pacific,Australia,Analytics Suite,Online,14166.07,8890.45,Shipping
2024-01-17,Asia-Pacific,Australia,Cloud Platform,Direct,17742.89,9733.55,Shipping
2024-01-17,Asia-Pacific,Australia,Security Module,Online,21264.29,11919.73,Labor
2024-01-17,Asia-Pacific,Singapore,Analytics Suite,Direct,12774.76,7757.3,Material
2024-01-17,Asia-Pacific,Singapore,Cloud Platform,Direct,18537.06,11949.14,Shipping
2024-01-17,Asia-Pacific,Singapore,Security Module,Partner,18220.46,11046.63,Labor
2024-01-18,Europe,Germany,Analytics Suite,Direct,18889.51,11099.01,Material
2024-01-18,Europe,Germany,Cloud Platform,Online,18166.72,10038.67,Material
2024-01-18,Europe,Germany,Security Module,Direct,19963.96,11016.13,Material
